subject,Score,valence_acc_video,arousal_acc_video,Valence,Arousal,GSR_Diff,BVP_Diff,RSP_Diff,SKT_Diff,EMG_ZYGO_Diff,EMG_CORU_Diff,EMG_TRAP_Diff,Probe,index,avg_score,median_score,Norm_score,Chg_per_V,Chg_per_A,ValenceDiff,ArousalDiff,video,Last1,Last2,Last3,Last4,Last5
13,3.043163465,1,1,9.059,4.63,1.234,0.852,0.629,0.014,6.325,0.575,3.614,0,132,2.471157087,2.098227283,0.180521374,0.335927085,0.657270727,0.254,0.055,1,1,0.5,0.333333333,0.25,0.2
13,0.429379541,1,1,9.059,4.631,0.473,1.541,1.781,0.01,5.873,0.082,0.329,0,133,2.24295695,2.20018313,0.163839076,0.047398117,0.092718536,0.845,0.08,1,0,0.5,0.333333333,0.25,0.2
13,4.159067485,1,1,8.214,4.55,0.745,0.59,1.665,0.018,30.513,1.437,0.862,0,134,2.57759175,2.956327443,0.201942318,0.506338871,0.914080766,0.268,0.221,1,0,0,0.333333333,0.25,0.2
13,2.413848196,1,1,8.791,4.852,2.319,0.775,2.188,0.018,20.452,1.766,5.873,0,135,2.734069138,2.593938563,0.200400875,0.274581754,0.497495506,0.668,0.526,1,0,0,0,0.25,0.2
13,1.338259375,1,1,8.882,5.076,0.568,0.01,0.309,0.01,13.634,0.74,3.244,0,136,2.35747029,1.82655159,0.168897427,0.15067095,0.263644479,0.091,0.416,1,0,0,0,0,0.2
13,0.646529632,1,1,8.882,5.268,0.027,0.049,0.63,0.003,1.314,0.534,6.161,0,137,2.307339935,2.202529252,0.163062893,0.072790997,0.122727721,0.035,0.77,1,0,0,0,0,0
13,0.742796799,1,1,8.847,5.846,1.364,0.213,0.338,0.011,1.931,1.027,1.478,0,138,2.317705526,2.130328876,0.157742158,0.083960303,0.127060691,0.035,0.44,1,0,0,0,0,0
13,1.580527839,1,1,8.847,5.708,0.209,0.484,0.009,0.007,6.571,0.287,0.451,0,139,2.179910822,1.994172205,0.149770582,0.178651276,0.276896958,0.013,0.12,1,0,0,0,0,0
13,0.899339873,1,1,8.834,5.726,1.234,0.542,1.307,0,13.634,1.397,0.123,0,140,2.099733597,2.10390208,0.144212472,0.101804378,0.1570625,0.09,0.072,1,0,0,0,0,0
13,1.804976102,1,1,8.757,5.636,0.457,0,0.562,0,3.572,0.164,0.78,0,141,1.705788831,1.479697605,0.118515169,0.206118089,0.320258357,0.077,0.084,1,0,0,0,0,0
13,2.177914108,1,1,8.757,5.81,0.023,0.077,0.019,0.021,13.142,0.328,1.766,0,142,1.619263895,1.302747039,0.111159737,0.248705505,0.374856129,0.401,0.146,1,0,0,0,0,0
13,3.805559087,1,1,8.356,5.49,0.792,0.378,1.781,0.028,17.084,1.971,1.684,0,143,1.95688185,1.345794926,0.141331926,0.455428325,0.693180162,0.035,0.333,1,0,0,0,0,0
14,0.92478252,1,1,5,5,0.044,2.208,0.562,0.021,0.369,0.287,1.519,0,144,1.633453353,1.178979072,0.163345335,0.184956504,0.184956504,0.952,0.358,1,0,0,0,0,0
14,0.093825973,1,1,5.952,5.358,0.118,0.532,0.454,0.024,0.575,0.37,0.821,0,145,1.401451131,0.966931469,0.123912567,0.015763772,0.01751138,0.952,0.347,1,0,0,0,0,0
14,0.30180066,1,1,5.952,5.347,0.642,0.833,0.039,0.003,0.821,0.287,1.807,0,146,1.297805259,1.078267613,0.114860188,0.050705756,0.056442989,0,0.011,1,0,0,0,0,0
14,0.728087433,1,1,5.952,5.347,0.513,0.126,0.387,0.018,0,0.123,3.902,0,147,1.305961039,1.017099262,0.115582002,0.122326518,0.136167465,0.935,0.347,1,0,0,0,0,0
14,0.445436333,1,1,5.017,5,0.686,0.368,0.242,0.007,0.78,0.739,0.863,0,148,1.276224993,1.232764928,0.127405909,0.088785396,0.089087267,0.952,0.347,1,0,0,0,0,0
14,0.196206188,1,1,5,5,0.804,1.105,0.087,0.007,0.821,0,4.066,0,149,1.137792828,1.247218128,0.113779283,0.039241238,0.039241238,0.017,0,1,0,0,0,0,0
14,4.857430498,1,1,5,5,0.485,0.939,0.435,0.021,3.285,0.945,0.082,0,150,1.53360189,1.746970028,0.153360189,0.9714861,0.9714861,1.528,0.369,1,0,0,0,0,0
14,1.395540599,1,1,6.528,5.369,0.398,1.86,0.068,0.007,0.247,0.616,0.123,0,151,1.49265834,1.644611153,0.125465104,0.213777665,0.25992561,1.138,0.206,1,0,0,0,0,0
14,0.800779779,1,1,6.138,5.206,0.631,0.862,0.455,0,3.326,0.164,0.411,0,152,1.354944907,0.940141501,0.119441547,0.130462655,0.153818628,0.395,0.163,1,0,0,0,0,0
14,1.515684426,1,1,6.133,5.206,0.647,0.397,0.019,0.003,1.519,0.493,0.986,0,153,1.125957441,0.940141501,0.099299536,0.247135892,0.291141841,0.005,0,1,0,0,0,0,0
14,1.318879069,1,1,6.133,5.206,0.505,1.327,0.668,0.011,5.503,0.123,0.575,0,154,1.165367096,1.038665638,0.102775121,0.215046318,0.253338277,0.598,0.099,1,0,0,0,0,0
14,2.333422221,1,1,6.731,5.305,0.41,0.61,0.154,0.018,1.313,0.042,0.822,0,155,1.389326721,0.969549361,0.115430934,0.346667987,0.439853388,0.436,0.099,1,0,0,0,0,0
14,0.773403669,1,1,6.569,5.305,0.54,1.317,0.048,0.021,5.093,0,0.986,0,156,1.436487022,0.746231977,0.120977516,0.117735374,0.145787685,0.806,0.194,1,0,0,0,0,0
14,0.315922292,1,1,5.925,5.111,0.67,0.542,0.048,0.014,0.78,0.083,0.411,0,157,1.395270507,0.958220302,0.126429006,0.053320218,0.061812227,0.644,0.195,1,0,0,0,0,0
14,0.445761214,1,1,5.925,5.11,0.556,0.155,0.029,0.003,0.287,0.082,3.245,0,158,1.395302996,0.957976642,0.126443407,0.07523396,0.087233114,0,0.024,1,0,0,0,0,0
14,0.175052605,1,1,5.925,5.087,0.465,0.639,0.194,0.003,0.328,0.041,0.493,0,159,1.393187637,0.957976642,0.126515405,0.029544743,0.034411756,0,0.023,1,0,0,0,0,0
14,0.186952729,1,1,5.925,5.087,0.627,0.32,0.223,0.011,0.328,0.329,0.205,0,160,0.92613986,1.027993194,0.084102784,0.031553203,0.036751077,0.666,0.087,1,0,0,0,0,0
14,0.093054402,1,1,5.259,5,0.545,0.484,0.049,0.007,0.329,0.247,1.725,0,161,0.795891241,0.970159127,0.077579807,0.017694315,0.01861088,0.666,0.087,1,0,0,0,0,0
14,0.158833269,1,1,5.259,5,0.544,0.561,0.436,0.014,0.78,0.123,3.285,0,162,0.73169659,1.004482583,0.071322409,0.030202181,0.031766654,0,0,1,0,0,0,0,0
14,0.200048842,1,1,5.259,5,0.674,0.329,0.3,0.004,5.257,0.37,0.739,0,163,0.600133031,0.513465419,0.0584982,0.038039331,0.040009768,0.748,0.023,1,0,0,0,0,0
14,5.868895759,1,1,6.007,5.023,0.784,0.678,0.232,0,21.068,0.247,0.452,0,164,1.0551347,0.513465419,0.095660444,0.977009449,1.168404491,1.378,0.141,1,0,0,0,0,0
14,1.90875297,1,1,6.637,5.141,0.67,0.068,0.968,0.014,3.491,0.534,2.833,0,165,1.012667775,0.513465419,0.085979604,0.287592733,0.371280484,0.057,0.057,1,0,0,0,0,0
14,9.368285751,1,1,5.95,5.08,0.505,0.087,0.02,0.007,20.082,0.082,0.164,1,166,1.872155983,1.364977395,0.16973309,1.574501807,1.844150738,0.687,0.076,1,0,0,0,0,0
14,0.444706398,1,1,5.95,5.065,0.288,1.114,0.126,0.014,0.616,0.575,0.205,0,167,1.885034394,1.364977395,0.171133399,0.074740571,0.087799881,0,0.018,1,1,0.5,0.333333333,0.25,0.2
14,0.294190807,1,1,5.95,5.062,0.532,0.697,0.009,0.014,0.123,0.041,0.492,0,168,1.869877353,1.364713691,0.16980361,0.049443833,0.058117504,0,0.008,1,0,0.5,0.333333333,0.25,0.2
14,0.124096409,1,1,5.95,5.057,0.587,0.252,0.213,0,0.452,0.37,0.288,0,169,1.864781734,1.376878193,0.169417801,0.020856539,0.024539531,0,0.008,1,0,0,0.333333333,0.25,0.2
14,0.155485308,1,1,5.95,5.054,0.229,0.862,0.174,0.014,0.124,0.041,0.862,0,170,1.861634992,1.386419029,0.169178025,0.026131985,0.030764802,0.144,0.861,1,0,0,0,0.25,0.2
14,0.467900388,1,1,6.094,5.918,0.312,0.359,0.01,0.021,23.04,0.288,0.37,0,171,1.89911959,1.379402662,0.158101864,0.076780503,0.079063938,1.479,1.195,1,0,0,0,0,0.2
14,4.552066135,1,1,7.429,6.249,2.058,0.33,0.261,0.011,32.691,0.164,0.082,0,172,2.338442877,3.667653511,0.170963801,0.612742783,0.728447133,1.71,0.441,1,0,0,0,0,0
14,0.485156022,1,1,7.804,6.359,1.672,0.436,0.31,0.011,9.98,0.123,0.164,0,173,2.366953595,3.559418139,0.167122332,0.062167609,0.076294389,0.04,0.642,1,0,0,0,0,0
14,2.532045052,1,1,7.469,5.607,0.583,0.939,0.349,0.01,15.976,0.123,0.288,0,174,2.033268524,2.044402327,0.155496216,0.339007237,0.451586419,0.819,0.128,1,0,0,0,0,0
14,0.230530029,1,1,6.985,6.231,0.343,0.068,0.881,0,10.02,0.575,0.205,0,175,1.86544623,1.773877571,0.141150592,0.033003583,0.036997276,0.289,0.068,1,0,0,0,0,0
14,4.956468881,1,1,7.18,5.675,0.576,1.23,0.378,0.011,13.429,0.123,0.123,0,176,1.424264543,1.773877571,0.110794597,0.690316,0.873386587,0.193,0.556,1,0,0,0,0,0
14,26.80465233,1,1,7.178,5.675,0.611,0.765,0.968,0.007,2.217,0.411,0.123,1,177,4.060259136,3.800615641,0.315899723,3.734278675,4.723286754,0.002,0.002,1,0,0,0,0,0
14,7.918652332,1,1,7.178,5.677,0.509,0.087,0.435,0.003,1.807,0.164,0.206,1,178,4.822705289,4.565495576,0.375161827,1.103183663,1.394865657,0.911,0.424,1,1,0.5,0.333333333,0.25,0.2
14,1.941094728,1,1,6.267,5.251,0.588,0.164,0.029,0.01,3.86,0.328,0.205,0,179,5.004405121,4.383153898,0.434485598,0.309732684,0.369661917,0.933,0.426,1,1,1,0.666666667,0.5,0.4
15,1.300325936,1,1,5.122,5,0.028,0.436,0.726,0.011,0.329,0.616,2.341,0,180,5.118889183,4.166419694,0.505719145,0.253870741,0.260065187,0.912,0.48,1,0,0.5,0.666666667,0.5,0.4
15,1.115194732,1,1,5.912,5.48,0.205,1.424,0.938,0.01,6.12,1.109,2.012,0,181,5.183618618,3.693890662,0.455022702,0.188632397,0.203502688,1.024,0.559,1,0,0,0.333333333,0.5,0.4
15,0.479675415,1,1,6.146,5.559,0.012,0.988,0.765,0.021,1.642,0.329,0.165,0,182,4.776379546,3.707697224,0.408063182,0.078046765,0.086288076,0.894,0.056,1,0,0,0,0.25,0.4
15,2.229201936,1,1,6.806,5.536,0.217,0.116,1.055,0.018,4.929,0.904,1.807,0,183,4.950784137,3.188885391,0.401133053,0.327534813,0.40267376,0.448,0.081,1,0,0,0,0,0.2
15,0.27789437,1,1,6.594,5.64,0.26,2.635,1.268,0.021,4.312,0.657,1.027,0,184,4.725369069,3.636096901,0.386248902,0.04214352,0.049272051,0.087,0.071,1,0,0,0,0,0
15,3.051212437,1,1,6.719,5.607,0.26,2.412,0.387,0.003,1.684,0.616,0.164,0,185,5.00743731,3.318677237,0.406249985,0.454117047,0.54417914,0.031,0.738,1,0,0,0,0,0
15,4.21147216,1,1,6.625,4.902,0.304,1.046,0.068,0.011,4.599,0.575,0.247,1,186,4.932937638,2.759929696,0.427946355,0.635693911,0.859133448,0.395,0.801,1,0,0,0,0,0
15,2.873313543,1,1,6.324,4.806,0.264,2.567,1.104,0.015,11.376,0.411,0.575,0,187,2.539803759,1.845260181,0.228194408,0.454350655,0.597859664,0.362,0.294,1,1,0.5,0.333333333,0.25,0.2
15,5.402881446,1,1,6.263,5.196,0.284,1.569,1.51,0.022,13.47,0.575,0.411,1,188,2.28822667,1.845260181,0.199688164,0.862666685,1.039815521,0.48,0.554,1,0,0.5,0.333333333,0.25,0.2
15,1.121158219,1,1,6.804,5.36,0.249,2.257,0.503,0.017,9.692,0.452,0.123,0,189,2.206233019,1.89005211,0.181373974,0.16477928,0.20917131,0.467,0.093,1,1,0.5,0.666666667,0.5,0.4
15,1.272647355,1,1,6.73,5.103,0.224,0.572,0.532,0.017,7.679,0.534,1.314,0,190,2.203465161,1.89005211,0.186213569,0.189100647,0.249391996,0.074,0.146,1,0,0.5,0.333333333,0.5,0.4
15,2.95044785,1,1,6.73,5.214,0.339,2.954,0.329,0.011,0.657,0.041,0.781,0,191,2.386990473,1.866990787,0.199848499,0.438402355,0.56587032,0,0.176,1,0,0,0.333333333,0.25,0.4
15,1.925908501,1,1,6.73,5.279,0.257,1.405,0.368,0,6.243,0.616,0.164,0,192,2.531613782,1.590058649,0.210809708,0.286167682,0.364824493,0,0.094,1,0,0,0,0.25,0.2
15,0.337041369,1,1,6.73,5.308,0.228,1.492,0.455,0.014,1.52,0.369,1.192,0,193,2.342397725,1.866990787,0.194583629,0.050080441,0.063496867,0.012,1.055,1,0,0,0,0,0.2
15,0.891442811,1,1,6.742,4.224,0.193,0.64,0.271,0.028,0.205,0.822,0.328,0,194,2.403752569,1.866990787,0.21920049,0.13222231,0.211042332,0.1,1.096,1,0,0,0,0,0
15,1.178148492,1,1,6.63,4.212,0.174,1.298,0.358,0.01,1.643,0.74,5.175,0,195,2.216446175,1.795758486,0.204431486,0.177699622,0.279712368,0.131,0.052,1,0,0,0,0,0
15,0.089814731,1,1,6.611,4.276,0.102,2.79,0.455,0,0.329,0.493,0.862,0,196,1.804280432,1.68759062,0.165727972,0.01358565,0.02100438,0.553,0.139,1,0,0,0,0,0
15,0.007146574,1,1,6.077,4.351,0.158,1.172,0.232,0.018,0.574,0.328,4.723,0,197,1.517663735,1.286951485,0.145537374,0.001176004,0.001642513,1.405,0.602,1,0,0,0,0,0
15,0.001423947,1,1,5.206,4.878,0.024,1.569,0.01,0.018,0.451,0.246,0.329,0,198,0.977517985,1.097401249,0.096937523,0.00027352,0.000291912,1.077,0.649,1,0,0,0,0,0
15,0.050290225,1,1,5,5,0.245,0.416,0.503,0.007,0,0.247,0.944,0,199,0.870431186,1.188851288,0.087043119,0.010058045,0.010058045,0.206,0.122,1,0,0,0,0,0
15,3.58034271,1,1,5,5,0.178,0.233,0.426,0.024,4.106,1.396,1.437,1,200,1.101200721,1.678797147,0.110120072,0.716068542,0.716068542,0.509,0.878,1,0,0,0,0,0
15,1.730944592,1,1,5.509,5.878,0.395,1.123,1.481,0.017,0.944,1.273,0.329,0,201,0.979250395,1.532574216,0.085997224,0.314203048,0.294478495,1.018,1.213,1,1,0.5,0.333333333,0.25,0.2
15,0.557323575,1,1,6.018,6.213,0.675,0.455,1.181,0,3.572,0.821,0.206,0,202,0.842391903,1.04630072,0.06887351,0.092609434,0.089702813,0.601,0.138,1,0,0.5,0.333333333,0.25,0.2
15,1.575424626,1,1,6.11,5.74,0.138,0.203,0.358,0.014,0.534,0.329,0.041,0,203,0.966230228,1.415934241,0.081538416,0.257843638,0.274464221,0.128,1.249,1,0,0,0.333333333,0.25,0.2
15,0.700022318,1,1,6.146,4.964,0.13,0.755,0.542,0.021,0.206,0.205,1.232,0,204,0.947088179,1.415934241,0.085246461,0.113898848,0.141019806,0.036,0.632,1,0,0,0,0.25,0.2
15,0.349504201,1,1,6.146,5.108,0.095,1.065,0.261,0,1.437,1.602,0.37,0,205,0.86422375,1.296402698,0.076792585,0.056866938,0.068422905,0,0.287,1,0,0,0,0,0.2
15,1.248455283,1,1,6.146,5.251,0.209,1.627,0.252,0.004,3.984,0.944,0.944,0,206,0.980087805,1.368588571,0.085995245,0.203132978,0.237755719,0.535,0.337,1,0,0,0,0,0
15,1.141383737,1,1,6.681,5.445,0.244,3.535,0,0.014,0.985,0.534,0.534,0,207,1.093511521,1.092223246,0.09017908,0.170840254,0.209620521,0.536,0.129,1,0,0,0,0,0
15,0.588989476,1,1,6.682,5.38,0.178,1.453,0.436,0.007,3.286,0.739,0.124,0,208,1.152268074,0.92844224,0.095528774,0.088145686,0.109477598,0.001,0.065,1,0,0,0,0,0
15,0.197098575,1,1,6.682,5.38,0.253,2.286,0.213,0.011,22.013,1.356,0.082,0,209,1.166948909,0.92844224,0.096745889,0.029496943,0.036635423,0.994,0.293,1,0,0,0,0,0
15,6.739432161,1,1,5.688,5.087,0.225,0.513,1.152,0.007,10.103,0.451,0.287,1,210,1.482857854,0.92844224,0.137620219,1.184850943,1.324834315,0.906,0.098,1,0,0,0,0,0
15,2.792214517,1,1,5.776,5.478,0.146,0.261,0.756,0.017,15.277,0.74,2.71,0,211,1.588984847,0.92844224,0.141192896,0.483416641,0.509714224,0.72,0.724,1,1,0.5,0.333333333,0.25,0.2
15,0.83734752,1,1,6.408,5.811,0.201,0.852,0.232,0.01,4.887,0.205,1.232,0,212,1.616987241,0.876934604,0.132333844,0.13067221,0.144096975,1.109,0.037,1,0,0.5,0.333333333,0.25,0.2
15,0.170352512,1,1,6.885,5.441,0.264,1.23,1.113,0.004,0.985,0.205,1.807,0,213,1.47648003,0.812311877,0.119785821,0.024742558,0.031309045,0.477,0.582,1,0,0,0.333333333,0.25,0.2
15,1.318118164,1,1,6.885,5.229,0.244,0.407,0.087,0.011,4.312,0.082,4.23,0,214,1.538289615,0.891326924,0.126984449,0.191447809,0.25207844,0.009,0.224,1,0,0,0,0.25,0.2
15,1.928536507,1,1,6.876,5.217,0.244,1.017,1.714,0.007,12.772,0.535,3.819,0,215,1.696192845,1.124852934,0.14026237,0.280473605,0.369663889,0.526,0.297,1,0,0,0,0,0.2
16,2.826609259,1,1,5.018,5,1.738,1.268,0.813,0.017,0.781,0.287,0.41,0,216,1.854008243,1.925216028,0.185067702,0.563293993,0.565321852,1.919,0.01,1,0,0,0,0,0
16,0.705364811,1,1,6.919,5.01,1.135,0.348,0.939,0.031,1.684,0,0,0,217,1.81040635,1.958211705,0.15176514,0.101946063,0.140791379,1.901,0.035,1,0,0,0,0,0
16,0.291389997,1,1,6.919,4.965,0.173,2.151,1.588,0.025,0.492,0.124,0.411,0,218,1.780646402,2.181411314,0.149835611,0.042114467,0.058688821,0.046,0.169,1,0,0,0,0,0
16,0.341829034,1,1,6.873,4.841,0.063,1.491,0.571,0.035,3.121,0.04,0.369,0,219,1.795119448,2.143582036,0.153245642,0.049735055,0.070611244,0.048,0.124,1,0,0,0,0,0
16,0.378140171,1,1,6.871,4.841,0.032,2.209,0.552,0.052,3.942,0.247,0.041,0,220,1.158990249,1.425025103,0.098957501,0.055034227,0.078111996,0.005,0.154,1,0,0,0,0,0
16,6.877612143,1,1,6.868,4.995,0.154,1.055,1.19,0.049,3.86,5.093,0.164,1,221,1.567530012,1.425025103,0.132136054,1.001399555,1.376899328,2.37,0.55,1,0,0,0,0,0
16,2.488504261,1,1,9.241,5.391,0.02,0.659,1.413,0.053,2.875,0.205,1.273,0,222,1.732645686,1.997605504,0.118414823,0.269289499,0.461603462,2.325,1.241,1,1,0.5,0.333333333,0.25,0.2
16,1.419890069,1,1,9.193,6.236,0.142,0.175,0.038,0.049,2.505,5.216,0.246,0,223,1.857599442,1.888565992,0.120396619,0.154453396,0.227692442,0.257,1.041,1,0,0.5,0.333333333,0.25,0.2
16,2.234692803,1,1,9.498,6.432,0.047,2.044,0.126,0.063,2.875,0.452,0.616,0,224,1.949256906,1.965105066,0.122363899,0.235280354,0.347433583,0.343,0.233,1,0,0,0.333333333,0.25,0.2
16,0.877012714,1,1,8.85,6.469,0.122,2.102,1.065,0.049,0.164,0.123,0.821,0,225,1.844104526,1.965105066,0.120380216,0.099097482,0.135571605,0.354,0.268,1,0,0,0,0.25,0.2
16,0.859192328,1,1,9.144,6.7,0.237,0.727,0.309,0.049,3.244,0.04,0.369,0,226,1.647362833,1.571045789,0.103973923,0.093962416,0.128237661,0.294,0.231,1,0,0,0,0,0.2
16,0.620305486,1,1,9.144,6.7,0.343,1.327,0.223,0.057,0.206,0.124,0.698,0,227,1.638856901,1.59231062,0.103437068,0.067837433,0.092582908,0,0,1,0,0,0,0,0
16,0.072097332,1,1,9.144,6.7,0.315,3.022,1.346,0.035,0.862,0.123,0.123,0,228,1.616927634,1.59231062,0.102052994,0.00788466,0.010760796,0,0,1,0,0,0,0,0
16,0.29472455,1,1,9.144,6.7,0.312,1.87,0.087,0.049,0.985,0,0.616,0,229,1.612217186,1.59231062,0.101755692,0.032231469,0.043988739,0.365,0.065,1,0,0,0,0,0
16,0.888880303,1,1,8.779,6.635,0.536,3.177,1.5,0.046,1.437,0.123,0.041,0,230,1.663291199,1.350964923,0.107907824,0.101250746,0.133968395,0.593,0.065,1,0,0,0,0,0
16,0.216221457,1,1,8.551,6.635,0.508,3.749,0.175,0.028,0.411,0.247,0,0,231,0.99715213,0.911017844,0.065662593,0.025286102,0.032588012,0.478,0.453,1,0,0,0,0,0
16,0.523131307,1,1,8.301,6.182,0.351,1.395,0.339,0.024,3.45,0.205,0.287,0,232,0.800614835,0.534087167,0.055279627,0.063020276,0.084621693,0.364,0.617,1,0,0,0,0,0
16,0.933166771,1,1,8.187,6.018,0.513,2.121,0.668,0.003,0.369,0.123,0.616,0,233,0.751942505,0.534087167,0.052935058,0.113981528,0.155062607,0.114,0.174,1,0,0,0,0,0
16,1.150886191,1,1,8.187,6.008,0.521,3.322,0.939,0.014,2.423,0.37,0.082,0,234,0.643561844,0.534087167,0.04533722,0.140574837,0.191558953,0.006,0.063,1,0,0,0,0,0
16,0.124998432,1,1,8.181,5.955,0.394,1.017,1.017,0.028,0.904,0.329,0.739,0,235,0.568360416,0.645611079,0.040206594,0.015279114,0.020990501,0.013,0.053,1,0,0,0,0,0
16,2.334900227,1,1,8.174,5.955,0.291,1.666,0.464,0.017,0.821,0.288,0.041,0,236,0.715931206,0.686247924,0.050671046,0.285649649,0.392090718,0.573,0.079,1,0,0,0,0,0
16,3.453411159,1,1,8.754,5.876,0.323,0.765,0.02,0.011,1.027,0.575,0.534,1,237,0.999241773,0.860609106,0.068300873,0.39449522,0.587714629,0.609,0.119,1,0,0,0,0,0
16,0.205986528,1,1,8.783,5.836,0.379,2.228,0.387,0.021,0.328,0.411,0.123,0,238,1.012630693,0.860609106,0.069268123,0.023452867,0.035295841,0.058,0.117,1,1,0.5,0.333333333,0.25,0.2
16,0.076835587,1,1,8.812,5.759,0.288,1.027,0.28,0.014,1.192,0.411,6.407,0,239,0.990841796,0.887911076,0.068000947,0.008719427,0.013341828,0.029,0.1,1,0,0.5,0.333333333,0.25,0.2
16,2.424573094,1,1,8.812,5.736,0.256,2.228,0.445,0.003,0.535,0.328,1.766,0,240,1.144411075,1.830351458,0.078664495,0.275144473,0.422694054,0.089,0.086,1,0,0,0.333333333,0.25,0.2
16,2.496006246,1,1,8.901,5.673,0.3,2.354,1.084,0.021,1.149,0,5.75,0,241,1.372389554,2.116882155,0.094166979,0.280418632,0.439979948,0.222,0.094,1,0,0,0,0.25,0.2
16,1.177918708,1,1,9.034,5.642,0.083,0.988,0.01,0.021,1.56,0,0.904,0,242,1.437868294,2.014373289,0.097974127,0.130387282,0.2087768,0.145,0.048,1,0,0,0,0,0.2
16,1.412084629,1,1,9.046,5.625,0.178,0.92,0.88,0.007,1.068,0.205,0.205,0,243,1.48576008,1.959943434,0.101271902,0.156100445,0.251037267,0.123,0.022,1,0,0,0,0,0
16,0.075029613,1,1,9.157,5.62,0.028,0.242,0.049,0.032,0.205,0.493,0,0,244,1.378174422,2.256909421,0.093264832,0.008193689,0.013350465,0.111,0.005,1,0,0,0,0,0
16,0.121680943,1,1,9.157,5.62,0.067,0.823,0.455,0.056,3.08,3.449,0.534,0,245,1.377842673,2.259397538,0.093242382,0.013288298,0.021651413,0.272,0.328,1,0,0,0,0,0
16,4.878300973,1,1,9.429,5.292,0.978,0.125,0.638,0.052,3.449,0.328,0.452,1,246,1.632182748,2.335390619,0.110874448,0.517372041,0.921825581,0.27,0.33,1,0,0,0,0,0
16,3.181984857,1,1,9.427,5.95,1.656,1.346,0.106,0.042,3.778,3.491,0.247,1,247,1.605040118,2.335390619,0.104379275,0.337539499,0.534787371,0.002,0.683,1,1,0.5,0.333333333,0.25,0.2
16,2.731995947,1,1,9.427,5.975,0.812,0.348,0.707,0.053,6.242,0.205,0.164,0,248,1.85764106,2.287258138,0.120610379,0.289805447,0.457237815,0.134,0.045,1,1,1,0.666666667,0.5,0.4
16,0.684764876,1,1,9.293,5.905,0.052,2.198,0.271,0.052,0.657,0.247,0.04,0,249,1.918433989,1.864945188,0.126229372,0.073686094,0.115963569,0.142,0.091,1,0,0.5,0.666666667,0.5,0.4
16,0.212836985,1,1,9.285,5.884,0.521,0.116,0.726,0.042,0.041,0.124,0.247,0,250,1.697260378,2.342179564,0.111890064,0.022922669,0.036172159,0.008,0.083,1,0,0,0.333333333,0.5,0.4
16,3.019078973,1,1,9.285,5.822,1.096,1.075,1.036,0.053,1.355,0.082,0.904,1,251,1.74956765,2.616489259,0.11581172,0.325156594,0.518563891,0,0.063,1,0,0,0,0.25,0.4
17,0.670519419,1,1,4.933,3.704,0.103,0.765,0.039,0.003,0.451,0.287,1.109,1,252,1.698827722,2.620050623,0.196691875,0.135925283,0.181025761,0.019,1.129,1,1,0.5,0.333333333,0.25,0.4
17,0.300804175,1,1,4.981,3.871,0.027,0.213,0.445,0.014,0.247,0.123,0.452,0,253,1.587699676,2.712479434,0.17936056,0.060390318,0.077707098,0.157,0.632,1,1,1,0.666666667,0.5,0.4
17,0.0399116,1,1,5.09,4.336,0.016,0.484,0.087,0.014,0.041,0.124,0.492,0,254,1.584187875,2.712479434,0.168065762,0.007841179,0.009204705,0.13,0.656,1,0,0.5,0.666666667,0.5,0.4
17,0.001681509,1,1,5.111,4.527,0.071,1.424,0.407,0,0.081,0.247,4.517,0,255,1.572187931,2.712479434,0.163123878,0.000328998,0.00037144,0.021,0.191,1,0,0,0.333333333,0.5,0.4
17,0.000385067,1,1,5.111,4.527,0.071,0.291,0.097,0.007,0.165,0.082,0.658,0,256,1.084396341,2.137045233,0.11251259,7.53E-05,8.51E-05,0.006,0.021,1,0,0,0,0.25,0.4
17,0.021550918,1,1,5.117,4.506,0.039,0.61,0.649,0.011,0.081,0.124,4.641,0,257,0.768352947,0.655062423,0.079845469,0.004211631,0.004782716,0.007,0.023,1,0,0,0,0,0.2
17,0.001563809,1,1,5.118,4.504,0.094,0.668,0.242,0.014,0.04,0.165,1.848,0,258,0.495309733,0.571441747,0.051476796,0.000305551,0.000347204,0.001,0.004,1,0,0,0,0,0
17,0.05251984,1,1,5.118,4.502,0.091,2.083,0.397,0.021,0.329,0.042,0.41,0,259,0.43208523,0.272163516,0.044915305,0.01026179,0.011665891,0,0.058,1,0,0,0,0,0
17,0.000432576,1,1,5.118,4.446,0.083,0.32,0.058,0,0.533,0.165,1.191,0,260,0.410844789,0.237139857,0.042957422,8.45E-05,9.73E-05,0,0.107,1,0,0,0,0,0
17,3.40E-05,1,1,5.118,4.395,0.134,0.436,0.261,0.024,0.041,0.164,0.246,0,261,0.108940291,0.048652396,0.011451728,6.64E-06,7.74E-06,0.094,0.145,1,0,0,0,0,0
17,0.038011223,1,1,5.212,4.591,0.154,0.214,0.426,0.003,0.123,0.124,1.356,0,262,0.045689472,0.038721122,0.004660764,0.007293021,0.008279508,0.144,0.152,1,0,0,0,0,0
17,0.523723523,1,1,5.262,4.547,0.122,2.286,0.3,0.007,0.082,0.246,0.041,0,263,0.067981407,0.038721122,0.006930513,0.099529366,0.115180014,0.221,0.097,1,0,0,0,0,0
